"Ubs,V","Ibs,A","Isun,A","Ipt1,A","Ipt2,A","Ipt3,A","Ipt4,A","Ipt5,A","Ipt6,A","Ipt7,A","Ipt10,A","Ipt11,A","Ipt12,A","Ipt13,A","Ipt14,A","Ipt15,A","Ipt16,A","Ipt17,A","TR1,C","TR2,C","TR3,C","TR4,C","TR5,C","TR6,C","TR7,C","TR8,C","TR9,C","TR10,C","TR11,C","TR12,C","TR13,C","TR14,C","TR15,C","TR16,C","TDS1,C","TDS2,C","TDS3,C","TDS4,C","TDS5,C","TDS6,C","TDS7,C","TDS8,C","TDS9,C","TKpt,C","TGbv,C","TNap,C","TPrd2,C","TPrd1,C","TDS24,C"
14.69,0.24,0.8,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,6.0,5.0,6.0,8.0,5.0,8.0,6.0,5.0,9.0,9.0,9.0,11.0,10.0,10.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,18.0,18.0,21.0
14.69,0.24,0.45,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,7.0,5.0,6.0,8.0,7.0,8.0,7.0,6.0,11.0,11.0,9.0,11.0,10.0,13.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,17.0,18.0,21.0
14.69,0.24,0.19,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,7.0,5.0,6.0,8.0,7.0,8.0,7.0,6.0,14.0,11.0,10.0,12.0,10.0,10.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,17.0,18.0,21.0
14.76,0.21,0.83,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,7.0,5.0,6.0,8.0,8.0,10.0,7.0,6.0,14.0,11.0,10.0,12.0,12.0,14.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,17.0,18.0,21.0
14.76,0.21,0.83,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,7.0,7.0,6.0,8.0,8.0,10.0,7.0,6.0,16.0,11.0,12.0,12.0,12.0,14.0,17.0,17.0,17.0,17.0,18.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,17.0,18.0,21.0
14.76,0.21,0.83,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,7.0,7.0,6.0,8.0,8.0,10.0,7.0,6.0,16.0,11.0,12.0,12.0,13.0,14.0,17.0,17.0,17.0,17.0,18.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,17.0,18.0,21.0
14.76,0.21,0.83,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,7.0,7.0,6.0,8.0,8.0,11.0,7.0,6.0,16.0,11.0,12.0,14.0,13.0,14.0,17.0,17.0,17.0,17.0,18.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,17.0,18.0,21.0
14.76,0.21,0.83,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,7.0,7.0,6.0,8.0,8.0,11.0,7.0,6.0,16.0,11.0,12.0,14.0,13.0,14.0,17.0,17.0,17.0,17.0,18.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,17.0,18.0,21.0
14.76,0.21,0.83,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,7.0,7.0,6.0,8.0,8.0,11.0,7.0,6.0,16.0,11.0,12.0,14.0,13.0,14.0,17.0,17.0,17.0,17.0,18.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,17.0,18.0,21.0
14.83,0.21,0.83,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,10.0,7.0,6.0,8.0,8.0,12.0,10.0,6.0,20.0,14.0,12.0,14.0,13.0,14.0,17.0,17.0,17.0,17.0,18.0,17.0,16.0,16.0,16.0,26.0,18.0,18.0,17.0,18.0,21.0
14.76,0.24,0.59,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,10.0,8.0,7.0,10.0,10.0,12.0,10.0,9.0,20.0,12.0,13.0,16.0,13.0,16.0,17.0,17.0,17.0,17.0,18.0,17.0,16.0,17.0,16.0,26.0,18.0,17.0,17.0,18.0,21.0
14.76,0.21,0.37,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,10.0,10.0,7.0,10.0,11.0,12.0,12.0,9.0,22.0,12.0,13.0,16.0,15.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,16.0,17.0,16.0,26.0,18.0,17.0,18.0,18.0,21.0
14.83,0.21,0.93,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,10.0,10.0,7.0,10.0,11.0,12.0,10.0,9.0,24.0,12.0,13.0,16.0,15.0,16.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,26.0,18.0,17.0,18.0,18.0,21.0
14.83,0.21,0.93,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,12.0,10.0,7.0,11.0,11.0,14.0,12.0,11.0,22.0,14.0,15.0,16.0,15.0,19.0,17.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,17.0,26.0,18.0,17.0,18.0,18.0,21.0
14.83,0.24,0.88,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,12.0,10.0,7.0,11.0,11.0,14.0,12.0,11.0,24.0,16.0,15.0,17.0,15.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.83,0.24,0.88,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,12.0,10.0,7.0,11.0,11.0,14.0,12.0,11.0,22.0,14.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.83,0.27,0.88,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,12.0,10.0,7.0,11.0,11.0,14.0,12.0,11.0,22.0,14.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.63,0.27,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,13.0,11.0,9.0,11.0,14.0,14.0,13.0,11.0,22.0,14.0,17.0,19.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.56,0.27,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,13.0,11.0,9.0,12.0,14.0,15.0,13.0,12.0,22.0,14.0,17.0,19.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.63,0.24,0.24,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,13.0,12.0,10.0,12.0,14.0,14.0,13.0,12.0,22.0,16.0,17.0,19.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.63,0.24,0.19,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,14.0,12.0,10.0,12.0,14.0,15.0,14.0,12.0,19.0,16.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.69,0.24,0.85,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,14.0,12.0,10.0,12.0,14.0,15.0,14.0,12.0,20.0,16.0,17.0,19.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.76,0.21,0.96,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,14.0,12.0,10.0,12.0,14.0,15.0,14.0,13.0,19.0,16.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.69,0.24,0.29,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,14.0,12.0,10.0,12.0,14.0,15.0,14.0,13.0,19.0,16.0,17.0,19.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.69,0.21,0.29,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,14.0,12.0,10.0,12.0,15.0,15.0,14.0,13.0,17.0,16.0,17.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.76,0.24,0.29,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,14.0,14.0,12.0,14.0,15.0,15.0,14.0,13.0,17.0,17.0,17.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,26.0,17.0,17.0,18.0,18.0,21.0
14.76,0.24,0.29,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,14.0,14.0,12.0,14.0,15.0,15.0,16.0,13.0,19.0,17.0,17.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,26.0,17.0,17.0,18.0,18.0,21.0
14.76,0.24,0.29,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,14.0,14.0,12.0,14.0,15.0,15.0,16.0,13.0,19.0,17.0,17.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,26.0,17.0,17.0,18.0,18.0,21.0
14.76,0.24,0.13,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,14.0,14.0,12.0,14.0,15.0,17.0,14.0,13.0,19.0,17.0,17.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,26.0,17.0,17.0,18.0,18.0,21.0
14.83,0.21,0.75,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,14.0,14.0,12.0,14.0,15.0,17.0,16.0,15.0,14.0,19.0,18.0,20.0,18.0,21.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,26.0,18.0,17.0,18.0,18.0,21.0
14.83,0.21,0.75,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,16.0,14.0,13.0,15.0,15.0,17.0,16.0,15.0,14.0,19.0,18.0,20.0,18.0,21.0,18.0,19.0,18.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,18.0,18.0,21.0
14.83,0.24,0.72,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,16.0,14.0,13.0,15.0,15.0,17.0,16.0,15.0,14.0,19.0,18.0,20.0,18.0,22.0,18.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,18.0,22.0
14.69,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,16.0,15.0,13.0,15.0,17.0,17.0,16.0,15.0,14.0,19.0,18.0,22.0,20.0,21.0,18.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.63,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,16.0,15.0,13.0,15.0,17.0,17.0,17.0,15.0,16.0,20.0,20.0,22.0,18.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.63,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,16.0,15.0,13.0,15.0,17.0,17.0,17.0,16.0,12.0,20.0,20.0,22.0,20.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.56,0.24,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,17.0,15.0,13.0,15.0,17.0,17.0,17.0,16.0,12.0,20.0,20.0,22.0,20.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.56,0.24,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,16.0,15.0,13.0,17.0,17.0,17.0,17.0,16.0,11.0,20.0,20.0,22.0,20.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.56,0.24,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,16.0,15.0,13.0,17.0,17.0,17.0,17.0,16.0,11.0,20.0,20.0,22.0,20.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.56,0.24,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,16.0,15.0,13.0,17.0,17.0,17.0,17.0,16.0,11.0,20.0,20.0,22.0,20.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.56,2.05,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,16.0,15.0,13.0,17.0,17.0,17.0,17.0,16.0,11.0,20.0,20.0,22.0,20.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.56,2.05,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,16.0,15.0,13.0,17.0,17.0,17.0,17.0,16.0,11.0,20.0,20.0,22.0,20.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.56,2.05,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,16.0,15.0,13.0,17.0,17.0,17.0,17.0,16.0,11.0,20.0,20.0,22.0,20.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,26.0,18.0,17.0,19.0,19.0,22.0
14.76,0.21,0.45,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,17.0,15.0,14.0,17.0,17.0,17.0,17.0,16.0,8.0,19.0,18.0,22.0,18.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,26.0,18.0,18.0,19.0,19.0,22.0
14.76,0.21,0.91,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,17.0,15.0,14.0,17.0,17.0,17.0,17.0,16.0,6.0,19.0,18.0,22.0,20.0,19.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,26.0,18.0,18.0,19.0,19.0,22.0
14.76,0.24,0.69,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,17.0,17.0,14.0,17.0,17.0,17.0,17.0,16.0,6.0,19.0,18.0,22.0,20.0,21.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,26.0,18.0,18.0,19.0,19.0,22.0
14.76,0.21,0.45,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,17.0,17.0,14.0,17.0,17.0,17.0,17.0,16.0,6.0,20.0,18.0,22.0,18.0,19.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,26.0,18.0,18.0,19.0,20.0,22.0
14.69,0.19,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,17.0,15.0,14.0,17.0,17.0,17.0,17.0,16.0,3.0,17.0,17.0,20.0,18.0,18.0,19.0,20.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,26.0,18.0,18.0,20.0,20.0,22.0
14.63,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,17.0,15.0,14.0,17.0,15.0,17.0,16.0,15.0,-2.0,17.0,15.0,19.0,17.0,14.0,19.0,20.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,26.0,18.0,18.0,20.0,20.0,22.0
14.63,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,17.0,15.0,13.0,15.0,15.0,15.0,16.0,13.0,-5.0,16.0,15.0,17.0,17.0,13.0,19.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,26.0,18.0,18.0,20.0,20.0,22.0
14.63,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,17.0,15.0,13.0,15.0,15.0,15.0,16.0,13.0,-5.0,16.0,15.0,17.0,17.0,13.0,19.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,26.0,18.0,18.0,20.0,20.0,22.0
14.63,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,17.0,15.0,13.0,15.0,15.0,15.0,16.0,13.0,-5.0,16.0,15.0,17.0,17.0,13.0,19.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,26.0,18.0,18.0,20.0,20.0,22.0
14.5,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,15.0,13.0,15.0,12.0,14.0,13.0,12.0,-5.0,14.0,12.0,16.0,17.0,10.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,26.0,18.0,18.0,20.0,20.0,22.0
14.43,0.24,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,12.0,14.0,11.0,12.0,13.0,11.0,-17.0,14.0,12.0,14.0,13.0,10.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,18.0,18.0,20.0,20.0,22.0
14.43,0.27,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,12.0,14.0,11.0,12.0,12.0,11.0,-20.0,14.0,10.0,14.0,13.0,8.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,19.0,18.0,20.0,20.0,22.0
14.43,0.24,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,14.0,14.0,12.0,14.0,11.0,11.0,12.0,9.0,-21.0,12.0,10.0,14.0,12.0,8.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,19.0,18.0,20.0,20.0,23.0
14.43,0.24,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,14.0,14.0,12.0,14.0,10.0,11.0,10.0,9.0,-23.0,12.0,10.0,12.0,12.0,8.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,19.0,18.0,20.0,20.0,23.0
14.37,0.24,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,14.0,12.0,12.0,14.0,8.0,10.0,10.0,9.0,-25.0,12.0,9.0,12.0,10.0,6.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,19.0,18.0,20.0,20.0,23.0
14.43,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,13.0,12.0,10.0,12.0,8.0,10.0,9.0,8.0,-26.0,12.0,9.0,11.0,10.0,6.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,27.0,19.0,18.0,20.0,20.0,23.0
14.37,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,13.0,12.0,10.0,12.0,8.0,10.0,9.0,8.0,-28.0,12.0,9.0,11.0,10.0,5.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,27.0,19.0,18.0,20.0,20.0,23.0
14.37,0.21,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,13.0,11.0,10.0,12.0,7.0,8.0,9.0,6.0,-28.0,12.0,7.0,11.0,9.0,5.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,18.0,27.0,19.0,19.0,20.0,20.0,23.0
14.3,0.24,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,12.0,11.0,10.0,12.0,7.0,8.0,7.0,6.0,-29.0,12.0,7.0,11.0,9.0,5.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,27.0,19.0,19.0,20.0,20.0,23.0
14.3,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,12.0,11.0,10.0,11.0,7.0,8.0,7.0,6.0,-31.0,11.0,7.0,9.0,7.0,3.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,27.0,19.0,19.0,20.0,20.0,23.0
14.3,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,12.0,10.0,9.0,11.0,5.0,7.0,7.0,5.0,-31.0,11.0,7.0,9.0,7.0,3.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,27.0,19.0,19.0,19.0,20.0,23.0
14.3,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,10.0,10.0,9.0,11.0,5.0,7.0,7.0,5.0,-33.0,11.0,7.0,9.0,7.0,3.0,18.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,27.0,19.0,19.0,19.0,20.0,23.0
14.3,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,10.0,10.0,9.0,11.0,5.0,7.0,7.0,5.0,-33.0,11.0,7.0,9.0,7.0,3.0,18.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,27.0,19.0,19.0,19.0,20.0,23.0
14.3,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,10.0,10.0,9.0,11.0,5.0,7.0,7.0,5.0,-33.0,11.0,7.0,9.0,7.0,3.0,18.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,27.0,19.0,19.0,19.0,20.0,23.0
14.24,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,10.0,8.0,7.0,11.0,4.0,5.0,6.0,5.0,-33.0,9.0,7.0,9.0,5.0,2.0,18.0,18.0,19.0,19.0,19.0,18.0,17.0,18.0,18.0,27.0,19.0,19.0,19.0,19.0,23.0
14.24,0.27,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,9.0,8.0,7.0,10.0,4.0,5.0,6.0,3.0,-36.0,9.0,4.0,9.0,5.0,0.0,18.0,18.0,18.0,19.0,19.0,18.0,17.0,18.0,18.0,27.0,19.0,19.0,19.0,19.0,23.0
14.24,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,9.0,8.0,7.0,8.0,4.0,4.0,4.0,3.0,-36.0,9.0,4.0,6.0,5.0,0.0,18.0,18.0,18.0,18.0,19.0,18.0,17.0,18.0,18.0,27.0,19.0,19.0,19.0,19.0,23.0
